created_at,favorite_count,full_text,in_reply_to_screen_name,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
Sat Mar 30 02:13:33 +0000 2024,0,@gdmychr Huakakakakaka kalo ngeqrt komunitas marah marah kayaknya tugas cak imin,gdmychr,0,0,0,https://x.com/alifafafufu/status/1773896313102606472,"1,54833E+18",alifafafufu
Sat Mar 30 02:10:39 +0000 2024,0,@Sigemes12_ Namanya jga komunitas marah-marah kak ada untuk marah-marah. Daripada maki ke orangnya langsung tanpa komunikasi baik saya rasa mbaknya gatau lagi mau cerita ke siapa. Udah lama marahnya itu. Dan karena ini sosmed jadi ya ramai berbagai opini.,terbangzigzag,0,0,0,https://x.com/togamejowo/status/1773895585264968098,3359394678,togamejowo
Sat Mar 30 01:51:55 +0000 2024,6,Cak Imin di Komunitas Marah Marah https://t.co/l93ndtCXkR,,0,1,0,https://x.com/pragsoffcl6/status/1773890869126742051,168065954,pragsoffcl6
Sat Mar 30 01:47:55 +0000 2024,0,Pak anies masuk komunitas ramah-ramah cak imin masuk komunitas marah-marah kayanya,,0,0,0,https://x.com/skycrepes/status/1773889863454208021,"1,44869E+18",skycrepes
Sat Mar 30 01:46:30 +0000 2024,0,@rasjawa @nengkeii Dia cuman butuh tmpt curhat dia lho crta pake fake acc kita mana tau dia siapa nya Semua org berhak berkeluh kesah ga ngerugiin lu jg kan?. Dia juga di curhat komunitas marah marah ya uda bener. Lu nya aja kurang kerjaan kayanya deh :/,rasjawa,0,0,0,https://x.com/chiqichiqitaa/status/1773889508955816208,"1,10794E+18",chiqichiqitaa
Sat Mar 30 01:35:59 +0000 2024,1,Ya elu ngapa seriusin twt di komunitas marah marah dah. Kan emg tujuannya emang publish amarah:/,,0,0,0,https://x.com/nissincoklatt/status/1773886861012070609,"1,18766E+18",nissincoklatt
Sat Mar 30 01:33:03 +0000 2024,1,@aaaddiinn Komunitas ramah-ramah Komunitas marah-marah Hurufnya sama posisinya saja yg beda ,aaaddiinn,0,0,0,https://x.com/hd_amri/status/1773886120792822038,227293257,hd_amri
Sat Mar 30 01:20:57 +0000 2024,1,ANIES JOINING KOMUNITAS RAMAH-RAMAH kl imin pasti joinnya komunitas marah-marah,,0,0,0,https://x.com/cheonsabin/status/1773883076839669929,"1,00434E+18",cheonsabin
Sat Mar 30 01:19:37 +0000 2024,0,Tbh kalo cak imin masuk di komunitas marah-marah ga kaget awokawokawok,,0,0,0,https://x.com/shiholoveacc/status/1773882740305465731,"8,62058E+17",shiholoveacc
Sat Mar 30 01:18:23 +0000 2024,0,PAK ANIS DI KOMUNITAS MARH MARAH,,0,1,0,https://x.com/chasteic/status/1773882429725716958,"1,27106E+18",chasteic
Sat Mar 30 01:16:48 +0000 2024,0,pak aniessssss ngapa bisa join kesiniiii ahhahaahaahahhaa apakah cak imin di komunitas marah marah? ahahhahaah,,0,0,0,https://x.com/chumbouquet/status/1773882031757500681,2558357274,chumbouquet
Sat Mar 30 01:02:46 +0000 2024,0,@aniesbaswedan @aaaddiinn Mohon untuk kawal selalu cak Imin takutnya ikutan komunitas marah-marah.,aniesbaswedan,0,0,0,https://x.com/hannykhs04/status/1773878500388438436,"1,62873E+18",hannykhs04
Sat Mar 30 00:59:43 +0000 2024,0,Cara mute postingan dari komunitas tuh gimana ya? Kurang nyaman soalnya marah-marah,,0,1,0,https://x.com/buku_sherry/status/1773877732180660436,"1,42509E+18",buku_sherry
Sat Mar 30 00:55:19 +0000 2024,0,Pak jujur sebenernya pengen di komunitas marah-marah kan???,,0,0,0,https://x.com/divveintoive/status/1773876627740737968,"1,31812E+18",divveintoive
Fri Mar 29 21:53:28 +0000 2024,0,w tebak cak imin kepingin ikutan juga tp bedanya blio di komunitas marah-marah ,prttysoul_,0,0,0,https://x.com/prttysoul_/status/1773830862435647643,"1,13895E+18",prttysoul_
Fri Mar 29 21:52:43 +0000 2024,0,Gak expect dia ini masuk komunitas ramah-ramah tinggal Cakimin aja masuk komunitas marah-marah wkwkkwk,,0,0,0,https://x.com/kura_api/status/1773830672609837429,4895933664,kura_api
Fri Mar 29 21:50:16 +0000 2024,0,KENAPA PAS GUE NGETWEET MARAH MARAH BENERAN DI KOMUNITAS RP MARAH MARAH MALAH GAADA YG JB ETDAH KATA GUA TEH. ,,0,0,0,https://x.com/minyoongisdt/status/1773830055778816069,"1,39389E+18",minyoongisdt
Fri Mar 29 21:40:49 +0000 2024,1,Pengen ngeblock komunitas marah marah ,,0,1,0,https://x.com/meoawlo/status/1773827678719934533,"1,51599E+18",meoawlo
Fri Mar 29 21:39:15 +0000 2024,1,@raychaesz Mon maap itu yang komunitas marah-marah sebagian pfp nya mendukung ya ,raychaesz,0,2,0,https://x.com/uinoichi/status/1773827286456046024,"1,63025E+18",uinoichi
Fri Mar 29 21:38:28 +0000 2024,7,@nengkeii @rasjawa Dia ngepost di komunitas MARAH-MARAH Dih sok asik lu diem,nengkeii,0,0,0,https://x.com/KzizC/status/1773827085880218009,"1,23948E+18",KzizC
Fri Mar 29 21:38:06 +0000 2024,1,Ada orang lagi marah-marah di Komunitas Marah-Marah malah diceramahin. Bingung gak luuu..,,0,1,0,https://x.com/helmfulfes/status/1773826995237130691,250495354,helmfulfes
Fri Mar 29 21:37:34 +0000 2024,0,@BlastedIsa Dia ketua komunitas marah-marah dik,staycdisa,0,1,0,https://x.com/Katarinazy/status/1773826862818701527,"8,99199E+17",Katarinazy
Fri Mar 29 21:35:11 +0000 2024,0,komunitas ramah rama &gt;&gt;&gt;&gt; komunitas marah marah,,0,0,0,https://x.com/celinespacee/status/1773826262815141936,"1,38887E+18",celinespacee
Fri Mar 29 21:33:13 +0000 2024,0,... tl gw penuh komunitas marah-marah mana mutualan gw coba,,0,1,0,https://x.com/seamoonie_/status/1773825767220404533,"1,71351E+18",seamoonie_
Fri Mar 29 21:29:56 +0000 2024,0,@H_EliJKT48 li cocok nih di post ke komunitas marah-marah ,H_EliJKT48,0,0,0,https://x.com/Haji_Maruyo/status/1773824940787237330,"1,71428E+18",Haji_Maruyo
Fri Mar 29 21:21:46 +0000 2024,1,menunggu prabowo masuk komunitas marah marah,,0,0,0,https://x.com/groaxan_/status/1773822886316560717,"1,24505E+18",groaxan_
Fri Mar 29 21:10:34 +0000 2024,0,Bayangin lu punya pacar dan tiap berantem pacarlu ngadu di komunitas marah marah Kalo di pikir pikir serem juga ya.,,0,0,0,https://x.com/betawwi/status/1773820067010253309,"8,48469E+17",betawwi
Fri Mar 29 21:09:51 +0000 2024,1,Ini gimasih caranya biar komunitas marah marah ngga muncul di timeline kita?,,0,3,0,https://x.com/adirarizkis/status/1773819886680121346,"1,05842E+18",adirarizkis
Fri Mar 29 21:05:45 +0000 2024,0,In alternate universe pak anies bakal join komunitas marah-marah and his first post is like: ANJJJJ LU SEMUA!!!! GUE LAGI??? GUE LAGI DIEM AJA MASIH AJA KENA BGST???,,0,0,0,https://x.com/crombolonay/status/1773818854009180550,"1,74199E+18",crombolonay
Fri Mar 29 21:01:50 +0000 2024,0,mari kita tunggu debut cak imin di komunitas marah-marah,,0,0,0,https://x.com/rhapsolumnia/status/1773817868809080895,"1,13905E+18",rhapsolumnia
Fri Mar 29 20:59:19 +0000 2024,0,@gnanbahc that komunitas marah marah goes to cak imin tho hahahahahhahahahahaha,calkharo,0,0,0,https://x.com/1theJed/status/1773817236379361766,"1,44147E+18",1theJed
Fri Mar 29 20:59:14 +0000 2024,0,Alu baru tau kalo pak anies ikut komunitas marah marah,,0,0,0,https://x.com/Naur2300/status/1773817216036966727,"1,31306E+18",Naur2300
Fri Mar 29 20:58:58 +0000 2024,0,anies komunitas ramah-ramah psti cak imin komunitas marah-marah,,0,0,0,https://x.com/reisayangnagi/status/1773817146067591355,"1,29235E+18",reisayangnagi
Fri Mar 29 20:52:36 +0000 2024,0,@ailurophilos km pindah ke komunitas marah marah aja,ailurophilos,0,0,0,https://x.com/zeninsoffi/status/1773815546863292544,"1,41775E+18",zeninsoffi
Fri Mar 29 20:51:51 +0000 2024,0,cak Imin it's time to join komunitas marah-marah,,0,0,0,https://x.com/cheezeine/status/1773815354508329006,"1,01619E+18",cheezeine
Fri Mar 29 20:30:53 +0000 2024,0,bakal kaget nggak ya liat komunitas marah-marah isinya banyak misuh ,,0,0,0,https://x.com/fishmoker/status/1773810077843251227,"1,31156E+18",fishmoker
Fri Mar 29 20:25:00 +0000 2024,0,JGN BILANG CAK IMIN BNERAN JOIN KOMUNITAS MARAH MARAH,,0,0,0,https://x.com/lleeknos/status/1773808598034092353,"1,36599E+18",lleeknos
Fri Mar 29 20:15:11 +0000 2024,0,Jadi inget dulu di Komunitas Marah-Marah juga sempet banyak yang protes karena banyak member yg kaga marah tapi cuma modal ngomong kasar. Ada yang tau cara beli token listrik gak bangsat Sedih banget abis putussss anjinkkkk ,,0,1,0,https://x.com/nasgortomyum/status/1773806127685472318,"8,89202E+17",nasgortomyum
Fri Mar 29 20:14:04 +0000 2024,0,HAHAHAHAHA jadi beneran bah cak imin di komunitas marah-marah? ,,0,0,0,https://x.com/champurraduk/status/1773805848093172127,"1,40024E+18",champurraduk
Fri Mar 29 19:49:02 +0000 2024,1,Cak Imin komunitas marah-marah,,0,0,0,https://x.com/WotaSepuh48/status/1773799549146198258,"1,712E+18",WotaSepuh48
Fri Mar 29 19:41:39 +0000 2024,0,Gimana si cara ngeblock/mute tweet komunitas marah-marah? Puasa gw kaga dapet pahala deh kayaknya sehari-hari grgr ikut ngatain org di sana ,,0,0,0,https://x.com/amandarhnn/status/1773797690549424558,"1,09825E+18",amandarhnn
Fri Mar 29 19:21:18 +0000 2024,0,YA ALLAH PAK ANIES DI KOMUNITAS RAMAH RAMAH KALAU CAK IMIN KAYANYA MARAH MARAH DAH,,0,0,0,https://x.com/c9h20lover/status/1773792569027367125,"1,20834E+18",c9h20lover
Fri Mar 29 18:40:07 +0000 2024,0,@berser4h komunitas marah marah,,0,0,0,https://x.com/chaoticrosees/status/1773782203631350061,"1,35335E+18",chaoticrosees
Fri Mar 29 18:37:50 +0000 2024,0,Anies = komunitas ramah-ramah Cak Imin = komunitas marah-marah,,0,0,0,https://x.com/vivacve/status/1773781631788286017,"1,31058E+18",vivacve
Fri Mar 29 18:35:45 +0000 2024,37,Komunitas cak imin selain komunitas marah marah https://t.co/xtXv9CwPcF,,0,2,0,https://x.com/ddaiifuku/status/1773781105025683542,"1,45263E+18",ddaiifuku
Fri Mar 29 18:33:23 +0000 2024,0,Pak Anies: Komunitas Ramah-Ramah Cak Imin: Komunitas Marah-Marah ,monxaegi,0,0,0,https://x.com/monxaegi/status/1773780510495666591,2380458097,monxaegi
Fri Mar 29 18:00:12 +0000 2024,0,@N4N60R14N kata gw cak imin di komunitas marah marah,N4N60R14N,0,1,0,https://x.com/pandanberbuah/status/1773772159548309994,"1,65412E+18",pandanberbuah
Fri Mar 29 17:57:52 +0000 2024,0,duh ngapain jg gue ngeliatin komunitas marah marah,soakedsphagget,0,0,0,https://x.com/soakedsphagget/status/1773771573025292358,"1,26995E+18",soakedsphagget
Fri Mar 29 17:54:04 +0000 2024,1,Apa secara tida langsung belio mengakui cha i min sdh join komunitas marah-marah? ,,0,0,0,https://x.com/vevelynnnn/status/1773770616673603978,"1,19123E+18",vevelynnnn
Fri Mar 29 17:46:53 +0000 2024,0,Hidup tuh harus balance join komunitas marah-marah dan komunitas ramah-ramah,,0,0,0,https://x.com/teastify/status/1773768809071149423,"9,05998E+17",teastify
Fri Mar 29 17:41:42 +0000 2024,0,Curiga cak imin masuk ke komunitas marah-marah,cuguyyu,0,0,0,https://x.com/cuguyyu/status/1773767504588104102,"1,16068E+18",cuguyyu
Fri Mar 29 17:36:20 +0000 2024,0,bjir abah maennya jauh amat kalo cak imin nongol di komunitas marah-marah lebih ga kaget w wkwkwkwk,,0,0,0,https://x.com/tanteaciel/status/1773766151220371878,318844371,tanteaciel
Fri Mar 29 17:35:36 +0000 2024,0,pak anies = komunitas ramah ramah cak imin = komunitas marah marah,,0,0,0,https://x.com/mimaoOo__/status/1773765967560229071,"1,75689E+18",mimaoOo__
Fri Mar 29 17:28:25 +0000 2024,0,ga ekspek abah join komunitas ramah ramah tp untung aja bukan marah marah,,0,0,0,https://x.com/howlingsm/status/1773764162591862818,"1,30151E+18",howlingsm
Fri Mar 29 17:27:36 +0000 2024,0,not pak anies nongkrong di komunitas ramah-ramah. and we know who's join the komunitas marah-marah. cough.,,0,0,0,https://x.com/crezzcent/status/1773763956521476563,2989665864,crezzcent
Fri Mar 29 17:26:52 +0000 2024,0,cak imin pasti join komunitas marah marah,kyuurome,0,0,0,https://x.com/kyuurome/status/1773763769078092173,"1,4841E+18",kyuurome
Fri Mar 29 17:25:35 +0000 2024,0,Sama-sama indah tapi yang satu masuk komunitas marah-marah satunya masuk komunitas ramah-ramah di Twitter Tebak yang mana https://t.co/wHhNom3iO4,,0,1,1,https://x.com/HzrHasegawa/status/1773763448742236188,"1,23594E+18",HzrHasegawa
Fri Mar 29 17:25:32 +0000 2024,1,Eti salah komunitas! Lu harusnya masuk komunitas marah-marah!,,0,0,0,https://x.com/Syiva_AWd/status/1773763433265324188,2326672171,Syiva_AWd
Fri Mar 29 17:24:06 +0000 2024,1,hari ini sangat happy di temenin shopping sm cowo aku ‍️️ https://t.co/8jjoYmPXDm,,0,0,0,https://x.com/anetnoth/status/1773763072378941709,"1,31007E+18",anetnoth
Fri Mar 29 17:18:09 +0000 2024,0,kocak banget blio join komunitas ramah ramah wkwkwk komunitas marah marah join jg pak?,,0,0,0,https://x.com/pujaanhatilu/status/1773761575612285434,"1,70455E+18",pujaanhatilu
Fri Mar 29 17:13:40 +0000 2024,0,@byboow Eh samaa aku keluar di komunitas marah-marah aku keluar gabung komunitas ramah-ramah jadinya drained banget,byboow,0,1,0,https://x.com/asri_hikmah/status/1773760448539836825,341303314,asri_hikmah
Fri Mar 29 17:11:51 +0000 2024,0,pak anies di komunitas ramah-ramah cak imin di komunitas marah-marah...berbagi tugas katanya ,,0,0,0,https://x.com/Stngshw/status/1773759992912568320,"9,83368E+17",Stngshw
Fri Mar 29 17:11:37 +0000 2024,1,@gojongemtot tapi jujur kalo prabski join komunitas marah marah aku lgsg out,gojongemtot,0,0,0,https://x.com/konstellarsi/status/1773759931273146733,"1,63292E+18",konstellarsi
Fri Mar 29 17:10:51 +0000 2024,0,@aniesbaswedan @aaaddiinn Gak sabar gw liat cak imin nyelepet di komunitas marah-marah wkwkwkwk,aniesbaswedan,0,0,0,https://x.com/forgettingyuu/status/1773759740700741857,"1,4645E+18",forgettingyuu
Fri Mar 29 17:09:59 +0000 2024,0,@aniesbaswedan @aaaddiinn Komunitas marah-marah cak imin ,aniesbaswedan,0,0,0,https://x.com/airisayunisa/status/1773759523196690503,100180435,airisayunisa
Fri Mar 29 16:13:44 +0000 2024,1,tp emg pak anies tuh icon komunitas ramah ramah bgt sih kalo dipikir pikir marah marah nya pak-----TET,,0,0,0,https://x.com/rhcelious/status/1773745367009710424,"1,24244E+18",rhcelious
Fri Mar 29 16:13:08 +0000 2024,1,aduh kaget dikit hampir aja salah baca kirain komunitas marah marah ternyata ramah ramah...,,0,0,0,https://x.com/rhcelious/status/1773745216891351213,"1,24244E+18",rhcelious
Fri Mar 29 16:12:27 +0000 2024,0,komunitas ramah ramah capres &amp; komunitas marah marah cawapres,,0,0,0,https://x.com/pucukhwangrum/status/1773745041112232218,"9,14308E+17",pucukhwangrum
Fri Mar 29 16:10:50 +0000 2024,0,BJIRR ABAH U NGAPAIN DI KOMUNITAS UNTUNG BUKAN YG DI MARAH-MARAH ,,0,0,0,https://x.com/schatjedery/status/1773744636844200219,"1,65248E+18",schatjedery
Fri Mar 29 16:09:35 +0000 2024,0,ayoo pak join di komunitas marah-marah aku join juga nantik.,,0,0,0,https://x.com/putridewayanti/status/1773744321184821457,849528464,putridewayanti
Fri Mar 29 16:09:30 +0000 2024,0,@xalay @cakimiNOW kita tunggu cak imin ngetwt di komunitas marah-marah itu ,xalay,0,0,0,https://x.com/starkrine/status/1773744298892394966,2956669288,starkrine
Fri Mar 29 16:09:25 +0000 2024,1,hahaha abah bisa bisanya join komunitas ramah ramah. gapapa asal jangan join yang marah marahnya,,0,0,0,https://x.com/tsukixshima/status/1773744281339240617,1688197302,tsukixshima
Fri Mar 29 16:09:00 +0000 2024,0,pengen join komunitas marah² soalnya aku lagi pengen marah anjir kesel banget,,0,0,0,https://x.com/jaeyunieesim/status/1773744176750022749,"1,40213E+18",jaeyunieesim
Fri Mar 29 16:08:33 +0000 2024,1,@txtdariWIDYA iya juga tapi ku langsung reflek bayangin anjir pak anie ngpain di komunitas marah marah pas di baca ulang ramah ramah ternyata. dah kepikir blio lagi roasting pragib,txtdariWIDYA,0,0,0,https://x.com/yalldhy/status/1773744062996328771,"1,21301E+18",yalldhy
Fri Mar 29 16:07:56 +0000 2024,0,untung bukan komunitas marah marah,,0,0,0,https://x.com/fly2dskyh8/status/1773743906691424544,"1,08732E+18",fly2dskyh8
Fri Mar 29 16:07:12 +0000 2024,0,join komunitas marah marah jg plsss lampiaskan kemarahanmu,,0,0,0,https://x.com/chunnamon/status/1773743720019726496,"1,20566E+18",chunnamon
Fri Mar 29 16:07:00 +0000 2024,1,pak anies di komunitas ramah ramah jgn jgn cak imin di komunitas marah marah entar. kan saling melengkapi,,0,0,0,https://x.com/sesuaiumur/status/1773743672150163637,"1,22721E+18",sesuaiumur
Fri Mar 29 16:06:45 +0000 2024,0,Menunggu cak Imin masuk komunitas marah - marah,,0,0,0,https://x.com/d0venstone/status/1773743610229633235,"1,33835E+18",d0venstone
Fri Mar 29 16:06:43 +0000 2024,0,@Z00M1OOO soalnya jobdesc jbjb di komunitas marah marah yg satunya,runingmaan,0,0,0,https://x.com/januarigugur/status/1773743600033255879,"1,72954E+18",januarigugur
Fri Mar 29 16:05:55 +0000 2024,0,Pak Anies coba maen juga ke komunitas sebelah yg isinya marah-marah jgn pilih kasih,,0,0,0,https://x.com/jjknineseven/status/1773743399830716534,"1,53239E+18",jjknineseven
Fri Mar 29 16:05:39 +0000 2024,0,Tinggal nunggu pak Ahok/pak Ganjar masuk komunitas marah marah,,0,0,0,https://x.com/CC_lmmune/status/1773743330675077249,2928557514,CC_lmmune
Fri Mar 29 16:05:37 +0000 2024,0,I WAS THOUGHT INI KOMUNITAS MARAH-MARAH BJIR MAKLUM MATA MALAM ,,0,0,0,https://x.com/umehjime/status/1773743323171496355,"1,34452E+18",umehjime
Fri Mar 29 15:38:04 +0000 2024,1,cak imin update hasil sidang di komunitas marah-marah,svnkijeu,0,0,0,https://x.com/svnkijeu/status/1773736390150533461,"1,11399E+18",svnkijeu
Fri Mar 29 15:38:03 +0000 2024,0,Ya Allah sampai masuk komunitas ramah ramah. Berarti prabs cocok masuk komunitas marah marah wkwkkw,,0,0,0,https://x.com/sintasnap/status/1773736385050214624,222355964,sintasnap
Fri Mar 29 15:37:53 +0000 2024,0,cak imin abis ini nongkrong di komunitas marah marah gue engga kaget,,0,4,0,https://x.com/O1ASA/status/1773736343358832838,"7,27353E+17",O1ASA
Fri Mar 29 15:37:37 +0000 2024,0,ngga bakal kaget kalo nanti cak imin join komunitas marah-marah,,0,0,0,https://x.com/yakuneva/status/1773736275843113219,2834548544,yakuneva
Fri Mar 29 15:37:35 +0000 2024,1,kalau cak imin gabung komunitas marah-marah,,0,0,0,https://x.com/petrichorclaw/status/1773736269098701134,"1,21459E+18",petrichorclaw
Fri Mar 29 15:36:58 +0000 2024,15622,Pak Anies: wah ada komunitas ramah-ramah people sharing heartwarming stories! Saya harus join! Masyaaa Allah banyak orang baik disini His cawapres probably: wadoh seru nih ada komunitas marah-marah login second account ah slepet juga nih orng2 gajelas ,,140,51,2312,https://x.com/aaaddiinn/status/1773736115075420485,"1,28866E+18",aaaddiinn
Fri Mar 29 15:36:40 +0000 2024,3,@marimainpiano Baru aja kejadian yang sama di komunitas marah marah,marimainpiano,0,1,0,https://x.com/Evcharist/status/1773736037292134403,"1,6054E+18",Evcharist
Fri Mar 29 15:36:28 +0000 2024,0,Apa cak imin join komunitas marah marah,saturday938,0,0,0,https://x.com/saturday938/status/1773735985504985178,243163791,saturday938
Fri Mar 29 15:34:57 +0000 2024,0,kalo pak anies join komunitas ramah-ramah yang join komunitas marah-marah berarti pr--,,0,0,0,https://x.com/invisiblvapor/status/1773735605006111118,4880378380,invisiblvapor
Fri Mar 29 15:34:28 +0000 2024,0,Pak coba gabung sama nimbrung ke Komunitas Marah-Marah sekalian ,,0,1,0,https://x.com/sukaminumteh/status/1773735485116187012,196121529,sukaminumteh
Fri Mar 29 15:32:44 +0000 2024,0,bayangin.... bayangin kalo.... ada capres lain tp joinnya komunitas MARAH MARAH... bayangin aja....,,0,0,0,https://x.com/Lilbeea/status/1773735049093104001,"1,49687E+18",Lilbeea
Fri Mar 29 15:29:45 +0000 2024,22,@ninanenen @rasjawa Ya justru itu komunitas emg buat melampiaskan amarah. Mungkin aja selain hal itu ada hal lain yg buat marah dan bener aja si mbaknya itu sering diremehin makanya akhirnya skrg meledak. Toh dia marah di tempat marah marah bkn marah ke org lain yg ga salah,ninanenen,0,0,1,https://x.com/soyeonsday/status/1773734298253947345,"1,48636E+18",soyeonsday
Fri Mar 29 15:29:11 +0000 2024,0,apa yg lo harepin dari komunitas marah-marah? postingan santun dan good vibes?️ udah jelas dari nama juga bjing,,0,0,0,https://x.com/yabiyya/status/1773734155228176791,"7,03508E+17",yabiyya
Fri Mar 29 15:22:45 +0000 2024,0,akun alt priv gue lebih banyak informasi berguna daripada nih akun kebanyakan komunitas marah-marah ,,0,0,0,https://x.com/javiormore/status/1773732534926651462,"1,42628E+18",javiormore
Fri Mar 29 15:10:44 +0000 2024,0,eh kok gabisa ngetwit di komunitas marah marah ya,,0,0,0,https://x.com/tiramisuowreo/status/1773729510783078423,"1,62823E+18",tiramisuowreo
Fri Mar 29 15:04:23 +0000 2024,0,asupan dari komunitas ramah-ramah (fluff) dan komunitas marah-marah (angst) tuh hrs seimbang,,0,0,0,https://x.com/debitdespair/status/1773727912644251904,"1,73348E+18",debitdespair
Fri Mar 29 14:45:35 +0000 2024,0,njir aku debut di komunitas marah marah ,,0,2,0,https://x.com/diraafff/status/1773723180911542400,3195098299,diraafff
Fri Mar 29 14:15:02 +0000 2024,0,Guys disini ada member komunitas marah marah nggak ya? Mau minta bantuan ,,0,1,0,https://x.com/zetisalone/status/1773715494631297296,1448467416,zetisalone
Fri Mar 29 14:12:02 +0000 2024,0,@tanyakanrl Ga ngerti kenapa dia mukulin anak org yg km dibayar untuk jaga kek kalau dia luka kan ketahuan juga egeee. Bisa dipecat dan malah nambah masalah ke hidupan lo. Kalau butuh wadah marah mending sambat ke komunitas marah2 aja di X ,tanyakanrl,0,0,0,https://x.com/daremo00/status/1773714739727856124,241848337,daremo00
Fri Mar 29 14:04:38 +0000 2024,0,ini gimana cara post di komunitas marah marah hanjing ak mw marah aj hrus mikir taiiiii,,0,0,0,https://x.com/canikyu/status/1773712878006403453,"1,38868E+18",canikyu
Fri Mar 29 13:54:07 +0000 2024,0,Habis komunitas marah-marah lalu komunitas ramah-ramah.,,0,0,0,https://x.com/octoryna/status/1773710231136055804,107378992,octoryna
Fri Mar 29 13:45:55 +0000 2024,0,komunitas tuh bisa di silent ga ya... gua mau silent komunitas marah marah tapi lewat terus di timeline,,0,0,0,https://x.com/vernonsipil/status/1773708166590800291,"1,40651E+18",vernonsipil
Fri Mar 29 13:29:46 +0000 2024,0,Mbak kepak madu udah gue mute tapi tetep muncul di tl dengan cara yang lain. Tolong bgt gue udah lelah sama negative vibes yang diberikan komunitas marah marah ,,0,0,0,https://x.com/tebakakuapa/status/1773704101660135766,907339165,tebakakuapa
Fri Mar 29 13:09:51 +0000 2024,0,komunitas ramah-ramah &gt;&gt;&gt;&gt; komunitas marah-marah,,0,1,0,https://x.com/namasteajabro/status/1773699091291136124,"1,11111E+18",namasteajabro
Fri Mar 29 12:57:25 +0000 2024,1,@raychaesz Makasih ray emang aku cocoknya masuk komunitas marah marah ,raychaesz,0,0,0,https://x.com/shinsoukokucore/status/1773695960331256150,"1,26078E+18",shinsoukokucore
Fri Mar 29 12:51:00 +0000 2024,0,Lama lama aku masuk juga ke komunitas marah marha,,0,0,0,https://x.com/kucalypse/status/1773694344572108878,"1,38089E+18",kucalypse
Fri Mar 29 12:35:04 +0000 2024,7,Di atas semuanya op jg marah marahnya di komunitas khusus untuk marah marah jadi kayak ???? yaudah lah ????? god forbid tradwives misuh misuh,,0,1,0,https://x.com/decapricot/status/1773690334624559576,"1,22187E+18",decapricot
Fri Mar 29 11:51:48 +0000 2024,0,NEI AKU KAGET TIBA-TIBA KAMU ADA DI KOMUNITAS MARAH-MARAH,,0,1,0,https://x.com/mitsukind/status/1773679448128106496,"1,37544E+18",mitsukind
Fri Mar 29 11:45:45 +0000 2024,1,@adith_wp Orang marah-marah di komunitas ramah-ramah karenga ngelanggar rules komunitas,adith_wp,0,0,0,https://x.com/fraviato/status/1773677927416070266,"1,05184E+18",fraviato
Fri Mar 29 11:34:22 +0000 2024,0,@ciizeyey komunitas marah marah komunitas mau nangis aja komunitas camaba 24,ciizeyey,0,2,0,https://x.com/mitaposting/status/1773675059799892033,"8,92991E+17",mitaposting
Fri Mar 29 11:29:30 +0000 2024,0,@iHugiori Bocil masuk komunitas marah marah aja,iKinnich,0,1,0,https://x.com/xngerokokk/status/1773673834714960221,"1,71216E+18",xngerokokk
Fri Mar 29 11:03:38 +0000 2024,0,Dapet fasilitas komunitas ramah-ramah malah dipake marah-marah disana emang suka kali klen yaa dengan keributan istigfar pakbu 3x skrang deh kalo baca ini ,,0,0,1,https://x.com/andicahyooo/status/1773667326153372073,1640567161,andicahyooo
Fri Mar 29 11:01:13 +0000 2024,11,Komunitas marah-marah /// komunitas ramah-ramah,,0,0,1,https://x.com/yamaxhita/status/1773666719468335524,"1,41204E+18",yamaxhita
Fri Mar 29 10:54:32 +0000 2024,0,@FReyn08 @Aditiya15_ Tubir hal lain ini maksudnya ya permasalahan lain biasalah dalam satu komunitas kalo gak senggol senggolan ya gimana mana ada komunitas gak senggol senggolan pasti ada cuma gak diungkap aja. Lagian marah marah sama jot juga bisa dibilang tubir kok,FReyn08,0,1,0,https://x.com/jipaveda/status/1773665036793209091,"1,28917E+18",jipaveda
Fri Mar 29 10:45:59 +0000 2024,0,Nah gini kek konten Twitter tuh capek gue ngehidein kata kata kasar apalagi dari komunitas marah marah :(,,0,0,0,https://x.com/SYAARANGHAE/status/1773662882913194330,"1,48484E+18",SYAARANGHAE
Fri Mar 29 10:34:13 +0000 2024,0,Komunitas marah-marah lebih ramah daripada komunitas ramah-ramah wakawkwkk,,0,0,0,https://x.com/humanfctnl/status/1773659922191859898,"1,43421E+18",humanfctnl
Fri Mar 29 10:05:53 +0000 2024,0,Akun gw udah kayak komunitas marah2 isinya kalo ga marah ya ngeluh yaampun maap ya moots,,0,0,0,https://x.com/mapplekook/status/1773652792067948692,"1,09624E+18",mapplekook
Fri Mar 29 09:45:40 +0000 2024,16,Komunitas ramah ramah tapi klo yg masuk punya sifat iri dengki tidak suka baca dan mudah marah marah ya otomatis di hide dan kick itu yg di hide/kick bukannya mawas diri malah mencari pembenaran ‍ pake misuh² pula Ternyata filtering group nya bagus banget ,,0,4,3,https://x.com/papanberjalan/status/1773647707384545621,"1,04889E+18",papanberjalan
Fri Mar 29 06:35:33 +0000 2024,21,@nengkeii @rasjawa Emang komunitas nya buat marah-marah,nengkeii,0,1,0,https://x.com/sunwthsml/status/1773599863134904793,"1,74561E+18",sunwthsml
